time,SASM_ind
850,1.0368791306207488
851,0.9172832209977574
852,0.7226528449003561
853,0.73656185850782
854,0.859232949227777
855,0.9986902654514562
856,0.979832841332782
857,1.0496254776312788
858,1.119259488910846
859,1.025353795592883
860,0.9219556901312143
861,0.7864580435528414
862,0.6814806330288883
863,0.9519347853526897
864,1.2687812568953323
865,1.3331941066089268
866,1.412167513371796
867,1.473684773678727
868,1.40395074542944
869,1.384188014767487
870,1.296568312021225
871,1.150984960173846
872,1.0741790517746725
873,1.1358406896150446
874,1.248257056310098
875,1.1565352693957547
876,1.0936042993687398
877,1.2833948412205518
878,1.395201930545682
879,1.2452671731197626
880,1.1293697336149755
881,0.9538857110023
882,0.9481769930575581
883,1.0659119913198234
884,0.9638824027988482
885,0.7738219179794209
886,0.7753683978362274
887,0.7750360624370228
888,0.7681532027851604
889,0.8904867626722923
890,0.9490787009783371
891,0.8309466769195664
892,0.6402045433536458
893,0.6660619893708545
894,0.8346084766779795
895,0.9534114231933157
896,0.9386154702589928
897,0.7512287484455654
898,0.7765907133190604
899,0.6551915408192981
900,0.6760638938410749
901,0.6526643226257012
902,0.4797420589845266
903,0.4137227773486578
904,0.41260579206050774
905,0.4603067641943792
906,0.4771405634257706
907,0.4564921807835664
908,0.4733444768443336
909,0.6878578608593494
910,0.8885112546577323
911,1.0650640329875758
912,1.2692307144648014
913,1.4055954864212925
914,1.6639897499218588
915,1.8372695568649697
916,1.9731628829642682
917,1.8364819136022021
918,1.460274259430653
919,1.3616968949918373
920,1.3766880903636816
921,1.2544610208000795
922,1.1612058644474106
923,1.163343459101554
924,1.2078700158986302
925,1.2446698210949365
926,1.284363714885337
927,1.2096247801373465
928,1.0700378811247941
929,1.2049301414246534
930,1.0097087222889403
931,1.028203360428173
932,1.10616819104542
933,1.1757288844699947
934,1.1231319055346
935,1.1461065936933534
936,1.3661541235200976
937,1.454746912626213
938,1.4696132801957447
939,1.4493757130386151
940,1.343648172588778
941,1.2479124300227258
942,1.2730858847801905
943,1.4637192931495067
944,1.6210793533965586
945,1.6211842051958463
946,1.6023654751214875
947,1.402618612026941
948,1.295624107100421
949,1.2527215433441246
950,1.1849622525127546
951,1.1509070303127955
952,1.3512904647274304
953,1.444855148048727
954,1.3252711226014315
955,1.2491661818921713
956,1.0945081473736982
957,0.9982832963219784
958,0.9207713916463498
959,1.0674377240354875
960,0.9008362652791144
961,0.5909838608373632
962,0.8849200533868926
963,1.1087012459614813
964,0.8646017906272401
965,1.056438793282628
966,1.4087730705145076
967,1.7167560680413518
968,1.7067879807392117
969,1.489058807151026
970,1.5528802615982107
971,1.6951018659345243
972,1.4250266600725197
973,1.030762916416784
974,0.7355468714609392
975,0.8841448575212046
976,0.779175824739562
977,0.9208538733992393
978,1.0428844277246156
979,1.0204644111337413
980,0.9787661996070869
981,0.9992851210218108
982,1.2176549613120844
983,0.9482398630405053
984,0.8676431526552618
985,0.8264380296700242
986,0.9062311174009392
987,0.8957229705677465
988,0.8375236831064596
989,0.9434533595121373
990,1.0494582973419568
991,1.0533096593539624
992,0.9094044353266793
993,0.8506451395846324
994,0.8896663582314891
995,0.7706425058305124
996,0.8991939591484929
997,1.1687189780973335
998,1.1529503868059208
999,1.1140408083963171
1000,1.0518014490918302
1001,1.0749840883553814
1002,1.1224727408146662
1003,1.1998113649612718
1004,1.1006774934170434
1005,1.2148371890321892
1006,1.2949118987243802
1007,0.9896718590774157
1008,0.8146319011509493
1009,0.6889932897913559
1010,0.5839380879984957
1011,0.6254447710922808
1012,0.6359580416698475
1013,0.9067116012508672
1014,1.1234186188695898
1015,0.88724929030114
1016,0.931816854055754
1017,0.8783519928085703
1018,0.7640556209405424
1019,0.7986722536403875
1020,0.8295735118987806
1021,1.008172328547504
1022,1.1222475199505633
1023,1.1671732976726377
1024,1.16472108539199
1025,1.105340058889282
1026,1.0842739649761124
1027,1.1589779937293212
1028,1.3361565824516792
1029,1.572031312346835
1030,1.6282191331690932
1031,1.587795307804493
1032,1.5184668983056944
1033,1.2922900605137075
1034,1.1248672464133227
1035,1.0209464585881198
1036,1.1830556654826836
1037,1.260314903026198
1038,1.1482230861028695
1039,1.1831868383077189
1040,1.1794813398991344
1041,1.0326649373700407
1042,1.0279553569792999
1043,1.113944883887746
1044,1.0935816673968635
1045,1.1317793102265816
1046,1.1172581283605763
1047,1.2145570342517127
1048,1.1987211859328453
1049,1.044778264870938
1050,0.9070804341447605
1051,0.8796927103539736
1052,0.7007733376393113
1053,0.5526145231204143
1054,0.5733726507068395
1055,0.6260188486700007
1056,0.6566224789765975
1057,0.7534459974190865
1058,0.5050952794417225
1059,0.5019577168851159
1060,0.4513299569849353
1061,0.5247944155604893
1062,0.683548404555655
1063,0.8035230211695137
1064,0.9300860598503411
1065,0.9157692304505007
1066,1.116109714301491
1067,1.0665615009661793
1068,1.03185666698541
1069,1.0045127249803762
1070,1.1594461661349391
1071,1.256748317154387
1072,1.1637178488257907
1073,1.0462360949703482
1074,1.1735324129089042
1075,1.1821804047374662
1076,1.060009666576185
1077,1.0301731295353176
1078,0.8741031474467149
1079,0.8294041279331408
1080,0.6902622925295117
1081,0.5508989948884737
1082,0.6586706973731786
1083,0.9200736792253037
1084,0.9231138012004259
1085,0.9762529148012938
1086,0.9935869995129492
1087,1.0777430565729247
1088,0.9510658060001003
1089,0.7836135787493567
1090,0.7123069529042407
1091,0.6341733421789106
1092,0.8701389728995734
1093,1.2019851210264334
1094,1.3791150598538144
1095,1.0837041494597859
1096,1.2580703286666357
1097,1.3141792828732424
1098,1.0418238482381823
1099,0.984063879335815
1100,0.956473896533427
1101,0.9532707563771308
1102,0.9848785375378988
1103,0.9639407185071891
1104,1.0998688904301341
1105,1.340201213311376
1106,1.3655912428801043
1107,1.3750281154637176
1108,1.346057192569074
1109,1.3536002029684584
1110,1.2906483402582798
1111,1.407623065369252
1112,1.538380202675823
1113,1.5894622819114266
1114,1.504656895995506
1115,1.410677078421204
1116,1.3232428643328213
1117,1.4108412143702416
1118,1.5790640449156301
1119,1.3997687394352676
1120,1.2583043753839562
1121,1.2323520859295702
1122,1.2516145123909315
1123,1.1687947761614481
1124,0.8991207178836087
1125,0.5074178489315725
1126,0.569447670878962
1127,0.5372576103496651
1128,0.6675426288498024
1129,0.6516643742408388
1130,0.816215131699265
1131,0.9429296635668938
1132,0.9037667132664735
1133,0.8896299574895797
1134,0.8889682196682642
1135,0.6760840387319085
1136,0.6147234690918377
1137,0.6275246042641021
1138,0.6011379583572589
1139,0.6323506832574988
1140,0.6314650603767624
1141,0.6729695725957661
1142,0.7359656161079189
1143,0.7835644149639441
1144,0.7031287746580326
1145,0.7101744342486422
1146,0.7845812106294804
1147,0.7655869085489923
1148,0.8062596733703123
1149,1.1330046857152762
1150,0.6101272927930886
1151,0.4383369818983033
1152,0.5484919197976372
1153,0.772196793799621
1154,0.7715885756676094
1155,0.7877591473927164
1156,0.9030768213272115
1157,0.6969564901657761
1158,0.4346511959213406
1159,0.05572562611055657
1160,-0.13562432866681934
1161,-0.15843665835308796
1162,0.07634491920362499
1163,0.1907625323911269
1164,0.30771794751801207
1165,0.12603431845607313
1166,-0.013658640340990189
1167,-0.0777813194545185
1168,-0.08401986601187707
1169,-0.1011112968408511
1170,-0.12272067170690136
1171,-0.05996247057956887
1172,0.1811853627404309
1173,0.5001056376931793
1174,0.4528232354827607
1175,0.3651875167840671
1176,0.14235955088556784
1177,-0.09139193878883575
1178,-0.2716905780269545
1179,-0.3767359279586955
1180,-0.3016305521026401
1181,-0.05450763208457519
1182,-0.06681355002787029
1183,0.04477898457916557
1184,-0.03823282967874868
1185,-0.11623691769553521
1186,0.044311556010223324
1187,-0.24062930884614253
1188,-0.02483308779741785
1189,-0.11105151374194458
1190,-0.14442140249534713
1191,0.033008416162552665
1192,-0.02953107307731795
1193,-0.24206126517741572
1194,-0.40270207157316973
1195,-0.38518817865133276
1196,-0.3178239824022843
1197,-0.015575326064169587
1198,0.004521014090646288
1199,-0.020564940843835935
1200,0.17123398399740372
1201,0.2258095390776913
1202,0.16918485938117367
1203,-0.04862157706970456
1204,0.05884759632279046
1205,0.3700173128753037
1206,0.42221625512756006
1207,0.4083340241389364
1208,0.3950297706657868
1209,0.43042427024644137
1210,0.5488276251528164
1211,0.9402185662277791
1212,0.788594092741324
1213,0.6061604609582613
1214,0.5024082981413256
1215,0.6671969014972194
1216,0.4918785451470716
1217,0.16961494284489786
1218,0.1292146514962192
1219,0.20904385769094502
1220,0.3907293450560566
1221,0.5882956283798981
1222,0.4318347627050102
1223,0.1822464416638243
1224,0.3044909824228734
1225,0.5940660467938812
1226,0.7739563720488953
1227,0.5570549550027556
1228,0.5229854480906327
1229,0.6542810290786573
1230,0.7844690212412089
1231,0.6551999868535632
1232,0.4605693562016001
1233,0.3747508996854255
1234,0.42772296383569436
1235,0.40797818532276825
1236,0.5331963031651865
1237,0.5658221568821747
1238,0.6736569612570713
1239,0.7855488213418185
1240,0.483691791738037
1241,0.4156178482844645
1242,0.5584983371284573
1243,0.5488368691545966
1244,0.8492025541904602
1245,0.931545014295219
1246,0.8824885239286686
1247,0.6362350242715507
1248,0.29508775622664307
1249,0.4442014458716166
1250,0.34387073305562543
1251,0.22159106476312837
1252,0.19181878685606507
1253,0.2977706825054336
1254,0.49054700304514154
1255,0.4783660760878016
1256,0.38183920589889775
1257,0.11640485276351224
1258,0.24420945974857558
1259,0.03361679691369779
1260,-0.07940026545646062
1261,0.0004194367582948587
1262,0.18440148947895096
1263,0.35036033208880946
1264,0.7468097160129366
1265,0.8385021585386954
1266,0.7009862377439915
1267,0.49023258516339935
1268,0.5642903781312995
1269,0.5109300334458478
1270,0.20843407316163506
1271,0.39210381079563517
1272,0.49390971804852823
1273,0.46616791863030094
1274,0.30509470107340275
1275,0.400825347146052
1276,0.2656324494363813
1277,0.4183649701268874
1278,0.5331133980234258
1279,0.6457860256044174
1280,0.7421999038770637
1281,0.6256191666320394
1282,0.6987948800912932
1283,0.7362146442952758
1284,0.8207799639088081
1285,0.7138912908036068
1286,0.6158893473701259
1287,0.7317183790853026
1288,0.8285537721636367
1289,0.9787075095951134
1290,1.0682303855543727
1291,0.949165463198903
1292,0.912316858099671
1293,0.891187958035448
1294,0.5573813261487769
1295,0.2583570237692929
1296,0.2643357229425696
1297,0.11324435664688692
1298,0.08466005024255413
1299,0.1990815595489509
1300,0.4399787364805897
1301,0.43248108414403685
1302,0.3769367157107013
1303,0.3806467169244912
1304,0.4382040385913605
1305,0.4585730388884695
1306,0.40527627084861445
1307,0.3571578022747909
1308,0.45933446488194174
1309,0.4816063969156703
1310,0.5021886962653347
1311,0.34395240827230555
1312,0.365490834756502
1313,0.6155391117140503
1314,0.78781584097118
1315,0.8578096665873318
1316,0.831767040536277
1317,0.742880233937214
1318,0.8091505573506628
1319,0.7452877882824436
1320,0.6479936098412933
1321,0.729338533430857
1322,0.7373088525241902
1323,0.6784216065382609
1324,0.9163024917518701
1325,0.8255382704059053
1326,0.7791797749108249
1327,0.9430189433892888
1328,1.1328033515417546
1329,1.0875803447260695
1330,0.7913306585731499
1331,0.7431755749236755
1332,0.5919176220762941
1333,0.46745938332884507
1334,0.5716575121400473
1335,0.5867312933750668
1336,0.6664177980536707
1337,0.41049626175733545
1338,0.5202056792564218
1339,0.597771843026516
1340,0.4458324876336902
1341,0.18694126392679938
1342,0.4092829363926994
1343,0.46297073875562167
1344,0.2646876471261769
1345,0.40631640101320254
1346,0.3330287001588766
1347,0.295300164941996
1348,0.4261330963474699
1349,0.5559775803593536
1350,0.6725847646261472
1351,0.5636382967715992
1352,0.22798319646307044
1353,-0.3099619457361411
1354,-0.8141091336370938
1355,-0.35791703054643376
1356,-0.39096304100197665
1357,-0.37271886018024725
1358,-0.2238914623961859
1359,-0.15273346702777368
1360,-0.21106729151233886
1361,-0.4833237175050346
1362,-0.38217216235368157
1363,-0.15762119621052678
1364,-0.006587652381433589
1365,0.1937436311136878
1366,0.33142143815872793
1367,0.362275341658968
1368,0.47010400156964144
1369,0.5739112244809439
1370,0.6529765303491528
1371,0.7479812386134423
1372,0.8460159948127489
1373,0.896657962946102
1374,1.066386840881278
1375,1.0498724518027747
1376,0.8380407865140718
1377,0.8374749759129259
1378,0.8909089104006458
1379,0.7593628231388807
1380,0.5692531933304921
1381,0.5017536651072501
1382,0.24504777372732467
1383,0.3418348690769798
1384,0.574606708292311
1385,0.5486314324159822
1386,0.5936292378713449
1387,0.5362079207744259
1388,0.4589160394023606
1389,0.4040769723183333
1390,0.4442177246470699
1391,0.026076545394554
1392,0.17576888851015549
1393,0.32324593444706873
1394,0.3511993884551009
1395,0.44116495733128336
1396,0.43348304176848124
1397,0.29596976090106697
1398,0.021765131703306843
1399,0.01046418608368439
1400,-0.0025104491537646873
1401,0.0038761537995593166
1402,0.1133676377491241
1403,0.2013428850483352
1404,0.17386459917031916
1405,0.13129039637841103
1406,0.15851589441264075
1407,0.3326556024352544
1408,0.3863150798886863
1409,0.46439390940456166
1410,0.5897392343120857
1411,0.7180833140329009
1412,0.48149236334395984
1413,0.3798251001889178
1414,0.40591907805818905
1415,0.2571849115833278
1416,0.27200504293212807
1417,0.28730814608026467
1418,0.4050179902556901
1419,0.15187602324073077
1420,0.3398280475823369
1421,0.6390286269276463
1422,0.48666291426872466
1423,0.4363402308445886
1424,0.27798224619302353
1425,0.16824873962192935
1426,0.1397588447094787
1427,-0.01692305887127716
1428,0.3082758926702662
1429,0.13561220347028025
1430,0.18884598206203984
1431,0.20266996432285928
1432,-0.07196524888509327
1433,-0.24363755327733116
1434,-0.04733450071790625
1435,0.13671510592012864
1436,0.31559927326170545
1437,0.3516666397039704
1438,0.20277430518897077
1439,0.20642265934231957
1440,0.48921466606995373
1441,0.36433262066327776
1442,0.5192724488268461
1443,0.6642510846966775
1444,0.6215879557194716
1445,0.5382037851441738
1446,0.30409932371460513
1447,0.04933345537694994
1448,-0.1171351568648478
1449,-0.30808201028910226
1450,-0.3726458542493002
1451,-0.364304350265649
1452,-0.3588095941099095
1453,-0.30179482842575944
1454,-0.2198406791029493
1455,-0.22571327195281182
1456,-0.275658139274915
1457,-0.3881991397338191
1458,-0.27537532032539475
1459,-0.19673957003423787
1460,0.2955760816365004
1461,0.23423901313720008
1462,0.31304946248715926
1463,-0.037977558122863755
1464,-0.12283263934274397
1465,-0.284849306132671
1466,-0.44278362249631337
1467,-0.41411119734489055
1468,-0.5699085557640706
1469,-0.6290853178226077
1470,-0.4530219685938087
1471,-0.3581454151877139
1472,-0.18846580730850115
1473,0.01925414897704395
1474,-0.05537437430355623
1475,-0.025827316673804696
1476,0.009738315771051793
1477,0.04869654076770498
1478,-0.1152917342901037
1479,-0.1270498030485076
1480,-0.23429318515046188
1481,-0.38529896352884574
1482,-0.40599479059462135
1483,-0.44340186539929843
1484,-0.4204557227826515
1485,-0.5127790519882671
1486,-0.40594312835674584
1487,-0.5191255712545044
1488,-0.5979092476991519
1489,-0.7544700213797401
1490,-0.7118488100025985
1491,-0.4219857097331487
1492,-0.15573906244771635
1493,-0.036587596334824515
1494,0.039481366600955387
1495,0.005716046111496009
1496,-0.07343506084554513
1497,-0.2231421023094676
1498,-0.9007303361767165
1499,-0.4925964890319783
1500,-0.5396166219014028
1501,-0.5177828698324278
1502,-0.3723482874200449
1503,-0.06888002214211802
1504,0.18175479307119696
1505,-0.016105521430462295
1506,-0.12076231150406899
1507,-0.38096451059121217
1508,-0.3778166417677545
1509,-0.3037731474501547
1510,-0.19853272877912403
1511,0.20843339092330682
1512,0.40979763194237495
1513,0.1436667655573125
1514,0.10098977220438698
1515,0.06694936462631675
1516,0.09255746210713114
1517,0.08649445344886553
1518,-0.25064678316074473
1519,-0.5043212354129958
1520,-0.5188529288849597
1521,-0.5724139509287027
1522,-0.7910031751910844
1523,-0.8835486580031409
1524,-0.7909379341495935
1525,-0.9499290059741615
1526,-0.9543899405334919
1527,-0.6706416200312884
1528,-0.7932095820849496
1529,-1.0961070674369058
1530,-0.8064172656431423
1531,-0.9153872739830714
1532,-1.0411561184155977
1533,-0.9825945443321915
1534,-0.880466211445879
1535,-0.9509121066310366
1536,-0.7377164178833759
1537,-0.5703599086719437
1538,-0.6280918285879753
1539,-0.6092046260634207
1540,-0.8929759483500401
1541,-0.767412890562303
1542,-0.8054516881291238
1543,-0.5648634724077665
1544,-0.5292327633387448
1545,-0.07843470843618158
1546,-0.20679038939733008
1547,-0.2864984487360822
1548,-0.07332468084659502
1549,0.14195714565045098
1550,0.21574841284762064
1551,-0.05183489211015935
1552,-0.44927112859428187
1553,-0.5119322584153616
1554,-0.7366251999854984
1555,-1.0234154545209293
1556,-0.9568336828450608
1557,-1.1143648947199938
1558,-1.4384089984837387
1559,-1.3887469750218409
1560,-1.0863717801479655
1561,-1.1977104217891084
1562,-1.1015792410695298
1563,-1.1338937206884823
1564,-1.2376836534617353
1565,-0.9919140118461693
1566,-1.1244446015617737
1567,-1.3632694966849335
1568,-1.1877903062584496
1569,-0.9767859231451393
1570,-1.207107616999897
1571,-1.057480557409849
1572,-0.9179158944026118
1573,-1.017413789836036
1574,-0.9640621391787179
1575,-1.025577446065441
1576,-1.2512930821832433
1577,-1.0886367215426256
1578,-1.0300720640075722
1579,-1.1575791394012696
1580,-0.964267669172018
1581,-1.0933181744937897
1582,-0.9273288675268312
1583,-0.7835792121114533
1584,-1.1136033940334888
1585,-1.2155768104372113
1586,-1.4028147382909666
1587,-1.34089069019414
1588,-1.1847950927768802
1589,-1.0253385243649387
1590,-0.8382248111894983
1591,-0.7378055559175278
1592,-0.7785686226040242
1593,-0.5740686731620039
1594,-0.6494390355502372
1595,-0.5684767088707432
1596,-0.35837272883716087
1597,-0.41187122587156405
1598,-0.5532297686329709
1599,-1.054121896281555
1600,-1.3431476193741918
1601,-1.0284962641073636
1602,-0.8775518428822244
1603,-0.9707986740681314
1604,-1.1801719243130482
1605,-1.217002910110344
1606,-1.1431416850218876
1607,-1.0031818509144002
1608,-1.0381735315178475
1609,-1.057685539205787
1610,-1.3385706589223387
1611,-1.387059800440463
1612,-1.6053458372794223
1613,-1.7596633256019425
1614,-1.6903124641423766
1615,-1.1962231878427125
1616,-1.115261881491259
1617,-1.1965454535999749
1618,-1.3209807325646308
1619,-1.3365861956615195
1620,-1.4236432897769236
1621,-1.596327251880588
1622,-1.4087807395161267
1623,-1.2742136535641806
1624,-1.4517568847750386
1625,-1.4067792369587235
1626,-1.4283336917711864
1627,-1.3378776138852704
1628,-1.1832046210286484
1629,-1.2160794640985932
1630,-1.1614511905584375
1631,-1.0576029168722658
1632,-1.0743774464666176
1633,-1.0349750984540322
1634,-1.0611688853411696
1635,-1.295524444584367
1636,-1.3473658697435626
1637,-1.805929608771875
1638,-1.7149110288010476
1639,-1.9597140434530427
1640,-2.2554565544628082
1641,-1.9960445084583887
1642,-2.137925039069374
1643,-1.7023500285447697
1644,-1.7131072071408577
1645,-1.797557208584732
1646,-1.7369593676032036
1647,-1.7780758849925817
1648,-1.6205380440830748
1649,-1.7837191807039838
1650,-1.6004199502627388
1651,-1.6234954777017583
1652,-1.659324451068396
1653,-1.674397470176662
1654,-1.4953475322548497
1655,-1.1452046094268633
1656,-1.4130691932384312
1657,-1.4543159153676848
1658,-1.3326012508706417
1659,-1.2435293853494536
1660,-0.7700500932142595
1661,-1.1401056866462778
1662,-1.211072297339954
1663,-1.3530659338595359
1664,-1.2891532447745866
1665,-1.5024734388302359
1666,-1.5712807523693415
1667,-1.159111127179444
1668,-1.2597799597826418
1669,-1.2344022413081288
1670,-1.4883379021907883
1671,-1.5772449663429458
1672,-1.4669632795859278
1673,-1.4710201840006558
1674,-1.6338516904063995
1675,-1.6413485924944342
1676,-1.6461041622258448
1677,-1.5971807705862449
1678,-1.5223522644500544
1679,-1.33306631450461
1680,-1.44043901272846
1681,-1.7640102676840783
1682,-1.5088116320890428
1683,-1.7422462947332904
1684,-1.6729559129319471
1685,-1.8039742128896938
1686,-1.6001984950155286
1687,-1.7188356253019679
1688,-1.9656076195335268
1689,-1.89227234463073
1690,-1.2779745872768449
1691,-1.5676193375503282
1692,-1.4430881737134675
1693,-1.3943889175236381
1694,-1.5816296485770542
1695,-1.5632479279528704
1696,-1.7016706320975663
1697,-1.7721514955093003
1698,-1.6409366863765307
1699,-1.5120290587448153
1700,-1.8404315146509407
1701,-1.6937523137009554
1702,-1.5701939807229508
1703,-1.6480366433417108
1704,-1.7128803510011044
1705,-1.743311881733828
1706,-1.443853420518575
1707,-1.8243647858630208
1708,-1.578560359076576
1709,-1.7906275745184312
1710,-1.443524742414303
1711,-1.5279346798197548
1712,-1.335465456898735
1713,-1.7288408014820962
1714,-1.7679131380477242
1715,-1.788323687530359
1716,-1.7294527826897457
1717,-1.7071747346485449
1718,-1.4083654002102548
1719,-1.5318083956169923
1720,-1.6184827204940055
1721,-1.4306769841517406
1722,-1.1593149844376014
1723,-1.3285098593159415
1724,-1.873703674249374
1725,-1.506186360061189
1726,-1.3098650336373803
1727,-1.1706046013239235
1728,-0.8479594591795944
1729,-1.2495899736270686
1730,-1.0813101392851596
1731,-1.0951991146839237
1732,-1.1133564204737287
1733,-1.413499019517878
1734,-1.2123009659531998
1735,-1.145246729361424
1736,-1.4879576015979175
1737,-1.3491336874617121
1738,-1.3490889075592785
1739,-1.171959949886622
1740,-1.4622454486583962
1741,-1.7519574742361455
1742,-1.9965487001182325
1743,-2.00879698545415
1744,-1.8837186812852549
1745,-2.092198047613036
1746,-2.1233136951134473
1747,-1.7266163995367176
1748,-1.765456087473584
1749,-1.8110684220111413
1750,-2.1675288450169328
1751,-1.916910100980119
1752,-1.781660988054977
1753,-1.853154198259809
1754,-1.6670759715263217
1755,-1.513263650269557
1756,-1.564688915143465
1757,-1.6341028151621082
1758,-1.1727287859216817
1759,-1.1879782557047736
1760,-1.339482587288417
1761,-1.325351480653276
1762,-1.395105304599591
1763,-1.4781268358323851
1764,-1.5057146538106743
1765,-1.558109282034981
1766,-1.4071369838674577
1767,-1.5516175288020908
1768,-1.5800643844688633
1769,-1.4133457613667608
1770,-1.3927078224759923
1771,-1.4979935355957432
1772,-1.7266424272904224
1773,-1.560568923013183
1774,-1.632153627069961
1775,-1.6992659611362249
1776,-1.624689980457116
1777,-1.504656011482864
1778,-1.7126321775493203
1779,-1.565008024174609
1780,-1.2727067410323887
1781,-1.341255274976101
1782,-1.284895744201248
1783,-0.9165773602010887
1784,-1.214450411463571
1785,-1.1946571160199126
1786,-1.1952996522151653
1787,-1.0158340996836213
1788,-1.1687218603593847
1789,-1.2026179176146385
1790,-1.0446247747330917
1791,-0.9286849861758311
1792,-0.8345645665984733
1793,-0.8218999453313429
1794,-0.7940849603656788
1795,-0.6462332085509876
1796,-1.0966177514411695
1797,-1.064838749866579
1798,-1.1075494021561925
1799,-0.7860176936790375
1800,-0.9060416035688001
1801,-1.089717179331587
1802,-1.056744083147552
1803,-0.8954974988613623
1804,-0.7412256570442566
1805,-1.129299987491792
1806,-1.2648797977461452
1807,-1.3487327146902386
1808,-1.4328338367626448
1809,-1.4997867483446403
1810,-1.2353000588842455
1811,-0.9471560063758389
1812,-1.0666985846801031
1813,-1.0516138326580884
1814,-1.0591610767205526
1815,-1.0869769842491634
1816,-1.1661411813516551
1817,-1.2303205191033344
1818,-1.0872080099849402
1819,-1.4667173382268246
1820,-0.7501826839079311
1821,-1.2434300171939654
1822,-1.0287616631278986
1823,-1.3640089966530295
1824,-1.0628388786767995
1825,-0.9356263067176845
1826,-0.7516814642295453
1827,-0.507507144076484
1828,-0.3990277752753917
1829,-0.6424424828715305
1830,-0.7751274999427596
1831,-0.7145493529618314
1832,-0.6618548559072615
1833,-0.38809207470108176
1834,-0.7107327501678347
1835,-0.6439160409295513
1836,-1.161859150336326
1837,-1.2783308790259216
1838,-0.6987746618670686
1839,-0.9339508470634115
1840,-0.9764298361047135
1841,-0.8986744153207635
1842,-0.990547120305606
1843,-0.7010415527784482
1844,-0.9811071646195109
1845,-1.0182258617688358
1846,-0.6567869208250099
1847,-0.6521105113365822
1848,-0.9920311563343903
1849,-0.8497226850431223
